fe4d4492-428a-46db-a376-15a1dc84cf55,HL SUR,8.8824,75.8409,152,17.8999996,,FALSE,1625184972,1625185427,FALSE,,,M,1625122082,,0,440130000,9176010,D7AR,280,43,11.5,,,OMQAL>KRINC,1626100200,,TANKER-ALL,TANKER,CIV,CIVILIAN,DNCO,DNCO,DNCO,,,,MSIS,EXACTEARTH,N,Neutral,,,,Korea,1625185718,Fri Jul 02 05:46:12 IST 2021,POINT (75.8409 8.8824)
fe4d4492-428a-46db-a376-15a1dc84cf55,HL SUR,8.6336,75.9805,148.800003,18,,FALSE,1625188422,1625189775,FALSE,,,M,1625122082,,0,440130000,9176010,D7AR,280,43,11.5,,,OMQAL>KRINC,1626100200,,TANKER-ALL,TANKER,CIV,CIVILIAN,DNCO,DNCO,DNCO,,,,MSIS,NAIS,N,Neutral,,,,Korea,1625190984,Fri Jul 02 06:43:42 IST 2021,POINT (75.9805 8.6336)
fe4d4492-428a-46db-a376-15a1dc84cf55,HL SUR,8.4863,76.0822,136.5,17.8999996,,FALSE,1625190465,1625191283,FALSE,,,M,1625122082,,0,440130000,9176010,D7AR,280,43,11.5,,,OMQAL>KRINC,1626100200,,TANKER-ALL,TANKER,CIV,CIVILIAN,DNCO,DNCO,DNCO,,,,MSIS,NAIS,N,Neutral,,,,Korea,1625193099,Fri Jul 02 07:17:45 IST 2021,POINT (76.0822 8.4863)
